,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,significant,p_val_adj_plot,gene,cluster
923,1.26E-117,0.283980651,0.991,0.982,2.58E-113,No,2.58E-113,AT4G05320,"0, 7, 9, 10, 16, 17, 18"
924,1.62E-117,-0.713414103,0.356,0.5,3.33E-113,Yes,3.33E-113,AT3G44890,"1, 4, 5"
925,1.69E-117,-0.802253945,0.468,0.605,3.47E-113,Yes,3.47E-113,AT2G15890,"1, 4, 7, 11, 16, 18"
926,1.73E-117,0.861811829,0.559,0.469,3.56E-113,Yes,3.56E-113,AT2G37410,"7, 8, 9, 11, 12, 13, 18"
927,1.85E-117,-0.643286831,0.452,0.584,3.79E-113,Yes,3.79E-113,AT2G33800,"1, 4, 5"
928,2.39E-117,0.859968411,0.567,0.48,4.91E-113,Yes,4.91E-113,AT4G31720,"9, 10, 11, 12, 13"
929,5.27E-117,-0.943471739,0.324,0.475,1.08E-112,Yes,1.08E-112,AT2G46370,"0, 2, 3, 16"
930,5.51E-117,-1.07269871,0.126,0.253,1.13E-112,Yes,1.13E-112,AT1G04620,"2, 4, 5"
931,6.49E-117,0.997080016,0.48,0.383,1.33E-112,Yes,1.33E-112,AT5G01010,"8, 9, 11, 12, 13, 18"
932,7.25E-117,-0.785053712,0.276,0.425,1.49E-112,Yes,1.49E-112,AT5G12250,"1, 4, 5, 7, 16, 18"
933,7.27E-117,0.603989291,0.63,0.538,1.49E-112,Yes,1.49E-112,AT3G11170,"0, 6, 11, 12, 13"
934,7.93E-117,-0.860692198,0.294,0.435,1.63E-112,Yes,1.63E-112,AT3G14110,"1, 4, 5"
935,1.12E-116,-0.719535038,0.378,0.523,2.30E-112,Yes,2.30E-112,AT1G16880,"1, 2, 4, 5"
936,2.02E-116,-0.755398436,0.287,0.438,4.15E-112,Yes,4.15E-112,AT1G32550,"1, 2, 4, 5"
937,3.94E-116,-0.576984454,0.408,0.55,8.10E-112,Yes,8.10E-112,AT4G31290,"0, 2, 4, 5"
938,4.15E-116,-1.143303905,0.2,0.337,8.52E-112,Yes,8.52E-112,AT3G45730,"2, 4, 9, 17"
939,5.29E-116,1.364716163,0.302,0.179,1.09E-111,Yes,1.09E-111,AT4G16950,"6, 9, 10, 11, 12, 13, 17"
940,6.57E-116,0.513293499,0.728,0.666,1.35E-111,Yes,1.35E-111,AT1G36980,"9, 10, 11, 12, 13, 18"
941,7.13E-116,-0.323799329,1,1,1.47E-111,No,1.47E-111,AT1G79040,"1, 4, 5, 11, 13"
942,1.05E-115,0.879011644,0.548,0.449,2.15E-111,Yes,2.15E-111,AT3G56490,"7, 8, 9, 10, 11, 13"
943,1.51E-115,1.186378006,0.341,0.21,3.11E-111,Yes,3.11E-111,AT4G33467,"2, 8, 10, 11, 12, 17"
944,2.08E-115,-0.373754864,0.792,0.821,4.28E-111,No,4.28E-111,AT3G16140,"1, 4, 5, 8, 11"
945,3.15E-115,-0.655801255,0.487,0.602,6.46E-111,Yes,6.46E-111,AT2G25080,"1, 4, 5"
946,3.22E-115,-0.693648463,0.431,0.574,6.62E-111,Yes,6.62E-111,AT3G10300,"0, 2, 3, 7, 16, 18"
947,3.28E-115,1.160721214,0.403,0.287,6.75E-111,Yes,6.75E-111,AT1G63460,"8, 9, 10, 12, 13"
948,3.77E-115,0.830277171,0.489,0.381,7.75E-111,Yes,7.75E-111,AT2G27030,"9, 10, 12, 13"
949,5.47E-115,0.816244437,0.326,0.188,1.12E-110,Yes,1.12E-110,AT5G57150,"0, 9, 10, 14"
950,9.38E-115,1.073836133,0.412,0.296,1.93E-110,Yes,1.93E-110,AT5G04830,"6, 9, 11, 12, 13, 18"
951,1.09E-114,0.940845888,0.523,0.429,2.24E-110,Yes,2.24E-110,AT2G45640,"8, 9, 10, 11, 12, 13, 18"
952,1.23E-114,-1.224725021,0.126,0.251,2.53E-110,Yes,2.53E-110,AT2G35500,"4, 5"
953,1.62E-114,-0.752590726,0.261,0.408,3.32E-110,Yes,3.32E-110,AT3G49470,"1, 4, 5"
954,3.50E-114,-0.862021917,0.421,0.551,7.19E-110,Yes,7.19E-110,AT1G69890,"2, 3, 5, 7, 17"
955,3.73E-114,-0.872968562,0.471,0.603,7.65E-110,Yes,7.65E-110,AT1G53210,"2, 3, 6, 7, 16, 18"
956,3.87E-114,0.941194208,0.499,0.399,7.96E-110,Yes,7.96E-110,AT3G62400,"7, 8, 9, 10, 11, 12, 13"
957,4.47E-114,1.009727535,0.462,0.354,9.17E-110,Yes,9.17E-110,AT2G29700,"8, 9, 10, 11, 12, 13, 18"
958,4.49E-114,0.678233053,0.622,0.554,9.22E-110,Yes,9.22E-110,AT5G20570,"9, 10, 11, 12, 13, 18"
959,4.90E-114,1.052266934,0.429,0.3,1.01E-109,Yes,1.01E-109,AT4G37980,"0, 8, 10, 11, 12, 13"
960,9.89E-114,0.690120656,0.675,0.582,2.03E-109,Yes,2.03E-109,AT4G13940,"4, 5, 8, 9, 11, 13, 18"
961,1.53E-113,1.022163456,0.477,0.369,3.13E-109,Yes,3.13E-109,AT4G14800,"8, 9, 10, 11, 12, 13"
962,1.62E-113,1.043709218,0.458,0.35,3.34E-109,Yes,3.34E-109,AT1G03330,"8, 9, 10, 11, 12, 13"
963,3.86E-113,-0.767931732,0.328,0.472,7.93E-109,Yes,7.93E-109,PDH-E1 ALPHA,"1, 4, 5"
964,5.17E-113,-0.72950542,0.37,0.51,1.06E-108,Yes,1.06E-108,AT1G11530,"1, 4, 5, 7, 18"
965,6.71E-113,0.421059215,0.759,0.646,1.38E-108,No,1.38E-108,AT5G05600,"0, 2, 7, 10, 11, 12"
966,9.26E-113,1.309882139,0.404,0.282,1.90E-108,Yes,1.90E-108,AT3G52870,"4, 7, 8, 9, 11, 13, 17"
967,1.10E-112,-0.376265429,0.863,0.863,2.27E-108,No,2.27E-108,AT4G03280,"1, 4, 5, 11"
968,1.20E-112,1.186003686,0.387,0.271,2.47E-108,Yes,2.47E-108,AT4G33780,"8, 9, 10, 11, 12, 13"
969,1.56E-112,-0.403050886,0.959,0.979,3.21E-108,No,3.21E-108,AT2G47730,"0, 2, 7, 10, 16, 17"
970,1.72E-112,-0.682427964,0.426,0.564,3.53E-108,Yes,3.53E-108,AT4G20360,"1, 4, 5"
971,3.05E-112,-0.741635609,0.381,0.514,6.27E-108,Yes,6.27E-108,AT5G51010,"1, 4, 5"
972,4.02E-112,-0.707598868,0.5,0.613,8.25E-108,Yes,8.25E-108,AT3G57530,"2, 3, 4, 5, 7, 17"
973,4.29E-112,-0.598251834,0.718,0.767,8.82E-108,Yes,8.82E-108,ATCG00790,"1, 3, 4, 6, 14, 15"
974,4.59E-112,-0.646352987,0.173,0.312,9.43E-108,Yes,9.43E-108,AT4G29905,"1, 4, 5, 11, 17"
975,5.75E-112,0.399148183,0.811,0.743,1.18E-107,No,1.18E-107,AT1G26630,"7, 9, 11, 13, 16, 18"
976,6.13E-112,-0.950933458,0.288,0.443,1.26E-107,Yes,1.26E-107,AT4G23190,"0, 2, 14"
977,1.02E-111,1.182160245,0.318,0.195,2.09E-107,Yes,2.09E-107,AT1G15860,"6, 8, 9, 10, 11, 12, 13, 17"
978,1.04E-111,0.493064956,0.731,0.674,2.13E-107,No,2.13E-107,AT2G23090,"0, 7, 9, 10, 12, 13, 16, 18"
979,1.45E-111,0.751601173,0.506,0.398,2.97E-107,Yes,2.97E-107,AT3G54620,"0, 9, 10, 12, 13, 17"
980,1.67E-111,-0.608659072,0.427,0.565,3.43E-107,Yes,3.43E-107,AT5G63310,"1, 2, 4, 5"
981,2.45E-111,0.636941069,0.585,0.506,5.02E-107,Yes,5.02E-107,AT1G69510,"8, 9, 11, 12, 13, 15, 16, 18"
982,2.52E-111,1.145798909,0.29,0.17,5.17E-107,Yes,5.17E-107,AT1G02120,"9, 10, 12, 13"
983,3.31E-111,-0.412330626,0.842,0.836,6.80E-107,No,6.80E-107,AT4G34620,"1, 2, 4, 5, 11"
984,3.76E-111,0.992115624,0.281,0.155,7.73E-107,Yes,7.73E-107,AT1G30400,"10, 12"
985,4.48E-111,-0.505882333,0.697,0.759,9.21E-107,Yes,9.21E-107,AT1G42970,"1, 4, 5"
986,7.91E-111,0.664960517,0.471,0.326,1.62E-106,Yes,1.62E-106,AT4G08555,"0, 7, 9, 10, 12, 17"
987,1.72E-110,-0.783134851,0.31,0.453,3.54E-106,Yes,3.54E-106,AT2G37660,"1, 4, 5, 14"
988,1.87E-110,-0.90996096,0.189,0.328,3.85E-106,Yes,3.85E-106,AT3G45780,"1, 2, 3, 4, 7"
989,2.25E-110,0.703992228,0.439,0.311,4.62E-106,Yes,4.62E-106,AT1G08450,"3, 6, 9, 13, 14"
990,3.57E-110,0.931726409,0.511,0.408,7.33E-106,Yes,7.33E-106,AT4G31300,"8, 9, 10, 11, 13, 18"
991,3.95E-110,-0.871090471,0.24,0.388,8.12E-106,Yes,8.12E-106,AT3G17390,"0, 3, 10"
992,4.48E-110,-0.647756579,0.735,0.845,9.20E-106,Yes,9.20E-106,AT2G32240,"0, 2, 3, 6, 10, 14, 16"
993,7.87E-110,-0.785276558,0.303,0.442,1.62E-105,Yes,1.62E-105,AT4G39710,"1, 2, 4, 5"
994,1.05E-109,0.940976714,0.373,0.251,2.16E-105,Yes,2.16E-105,AT3G62580,"9, 10, 11, 12, 13, 14, 18"
995,1.43E-109,0.904681994,0.573,0.473,2.93E-105,Yes,2.93E-105,AT2G42600,"8, 10, 11, 12, 13"
996,1.54E-109,-0.645672403,0.563,0.664,3.15E-105,Yes,3.15E-105,AT2G45820,"1, 7, 16, 18"
997,2.20E-109,0.845678789,0.503,0.4,4.51E-105,Yes,4.51E-105,AT2G19180,"9, 10, 11, 12, 13, 18"
998,2.47E-109,0.989913347,0.413,0.3,5.07E-105,Yes,5.07E-105,AT3G49800,"6, 8, 9, 10, 11, 12, 13, 18"
999,2.56E-109,0.316140579,0.765,0.604,5.25E-105,No,5.25E-105,AT2G05520,"3, 6, 7, 14, 16, 17"
1000,2.61E-109,1.370436215,0.286,0.169,5.37E-105,Yes,5.37E-105,AT2G38740,"9, 10, 11, 12, 13"
1001,4.56E-109,-1.129412659,0.189,0.323,9.37E-105,Yes,9.37E-105,AT5G01830,"0, 2, 3, 5, 14"
1002,5.32E-109,-0.946297219,0.199,0.335,1.09E-104,Yes,1.09E-104,AT5G58260,"1, 2, 3, 4, 5"
1003,5.34E-109,0.864596655,0.296,0.169,1.10E-104,Yes,1.10E-104,AT3G02150,"0, 7, 9, 10, 11, 12"
1004,7.19E-109,-1.051581647,0.128,0.251,1.48E-104,Yes,1.48E-104,AT1G69830,"2, 5"
1005,8.23E-109,-0.493168539,0.419,0.585,1.69E-104,No,1.69E-104,AT2G36830,"7, 11, 14, 18"
1006,8.41E-109,0.68687783,0.604,0.516,1.73E-104,Yes,1.73E-104,AT2G17450,"6, 11, 12, 16"
1007,8.95E-109,1.166377753,0.407,0.297,1.84E-104,Yes,1.84E-104,AT5G10810,"8, 9, 11, 12, 13"
1008,1.14E-108,0.911818152,0.51,0.422,2.35E-104,Yes,2.35E-104,AT5G51400,"8, 9, 10, 11, 12, 13, 18"
1009,1.15E-108,0.719739783,0.543,0.445,2.36E-104,Yes,2.36E-104,AT5G19855,"0, 6, 9, 10, 11, 12, 13, 18"
1010,1.19E-108,0.7555199,0.355,0.226,2.45E-104,Yes,2.45E-104,AT2G14720,"3, 6, 8, 9, 13, 15, 18"
1011,1.55E-108,1.278781247,0.372,0.26,3.19E-104,Yes,3.19E-104,AT5G36160,"10, 11, 12, 13"
1012,1.88E-108,-0.582722219,0.577,0.672,3.86E-104,Yes,3.86E-104,AT5G30510,"0, 1, 4, 5"
1013,2.54E-108,-0.668803869,0.437,0.557,5.22E-104,Yes,5.22E-104,AT1G07320,"1, 4, 5"
1014,2.63E-108,0.871808063,0.359,0.235,5.41E-104,Yes,5.41E-104,AT1G29330,"3, 6, 8, 11, 12, 14"
1015,6.67E-108,-0.768400525,0.275,0.421,1.37E-103,Yes,1.37E-103,AT4G24960,"2, 3, 7, 14, 15, 16, 18"
1016,7.65E-108,1.239269367,0.446,0.339,1.57E-103,Yes,1.57E-103,AT1G21930,"9, 10, 11, 12, 13"
1017,8.09E-108,0.766842438,0.409,0.269,1.66E-103,Yes,1.66E-103,AT2G38250,"0, 7, 9, 10, 12, 16, 17, 18"
1018,1.06E-107,-0.637605435,0.447,0.578,2.19E-103,Yes,2.19E-103,AT3G51510,"1, 4, 5, 11"
1019,1.21E-107,0.932676279,0.386,0.261,2.49E-103,Yes,2.49E-103,AT5G56350,"0, 6, 9, 10"
1020,1.88E-107,1.334994372,0.335,0.219,3.87E-103,Yes,3.87E-103,AT3G01770,"6, 8, 9, 11, 12, 13"
1021,2.05E-107,1.113853602,0.31,0.192,4.21E-103,Yes,4.21E-103,AT2G33630,"8, 9, 11, 12, 13, 18"
1022,2.37E-107,1.080985022,0.371,0.251,4.88E-103,Yes,4.88E-103,AT4G25640,"6, 8, 9, 11, 12, 13, 14, 17"
1023,2.93E-107,0.578509277,0.733,0.6,6.03E-103,Yes,6.03E-103,AT1G52200,"0, 6, 9, 10, 14"
1024,4.29E-107,1.752495056,0.293,0.178,8.80E-103,Yes,8.80E-103,AT3G14060,"9, 11, 12, 13, 17"
1025,5.68E-107,1.039572627,0.402,0.288,1.17E-102,Yes,1.17E-102,AT4G27000,"7, 8, 9, 11, 12, 13, 18"
1026,6.72E-107,-0.375016055,0.847,0.87,1.38E-102,No,1.38E-102,AT3G57450,"0, 2, 7, 10, 16"
1027,6.89E-107,-0.7068582,0.25,0.394,1.41E-102,Yes,1.41E-102,AT1G16720,"1, 2, 3, 4, 5"
1028,7.51E-107,-1.216352423,0.233,0.373,1.54E-102,Yes,1.54E-102,AT5G46330,"0, 3, 6, 14"
1029,1.12E-106,-0.772505195,0.31,0.45,2.31E-102,Yes,2.31E-102,AT5G09250,"0, 2, 5, 7, 15, 16"
1030,1.51E-106,-0.891130736,0.171,0.303,3.10E-102,Yes,3.10E-102,AT5G51545,"1, 3, 4, 5"
1031,1.55E-106,1.201073863,0.344,0.23,3.17E-102,Yes,3.17E-102,AT1G68140,"7, 8, 9, 11, 12, 13, 17, 18"
1032,2.33E-106,0.865398652,0.373,0.236,4.80E-102,Yes,4.80E-102,AT2G38800,"6, 7, 9, 13, 16, 18"
1033,3.47E-106,-0.857528829,0.236,0.373,7.13E-102,Yes,7.13E-102,AT5G66530,"0, 1, 4, 5"
1034,3.64E-106,0.540934862,0.601,0.477,7.48E-102,Yes,7.48E-102,AT2G27580,"0, 2, 9, 10, 12, 17"
1035,4.43E-106,0.866316154,0.435,0.32,9.10E-102,Yes,9.10E-102,AT5G12390,"0, 8, 9, 10, 11, 12, 13"
1036,4.95E-106,-0.81411593,0.186,0.321,1.02E-101,Yes,1.02E-101,AT1G33040,"1, 4, 5"
1037,6.86E-106,-0.800411303,0.258,0.394,1.41E-101,Yes,1.41E-101,AT1G54500,"1, 4, 5"
1038,9.39E-106,0.953443838,0.516,0.42,1.93E-101,Yes,1.93E-101,AT3G44010,"8, 9, 10, 11, 12, 13, 18"
1039,1.44E-105,-0.562847774,0.625,0.703,2.95E-101,Yes,2.95E-101,AT5G10860,"1, 2, 5, 7, 18"
1040,1.72E-105,-0.721818237,0.382,0.512,3.53E-101,Yes,3.53E-101,AT3G27830,"1, 4, 5, 11"
1041,1.73E-105,0.781355616,0.502,0.397,3.56E-101,Yes,3.56E-101,AT4G12790,"8, 9, 10, 11, 12, 13, 16"
1042,1.90E-105,-0.596766177,0.579,0.683,3.89E-101,Yes,3.89E-101,AT2G40140,"0, 2, 3, 7, 16"
1043,1.98E-105,0.863905298,0.476,0.363,4.06E-101,Yes,4.06E-101,AT4G26080,"0, 6, 8, 9, 10, 11, 12, 16"
1044,3.15E-105,0.758420647,0.586,0.494,6.46E-101,Yes,6.46E-101,AT3G09840,"0, 6, 9, 10, 17, 18"
1045,6.18E-105,-0.586919284,0.563,0.648,1.27E-100,Yes,1.27E-100,AT1G78630,"1, 2, 4, 5"
1046,6.38E-105,1.127100965,0.355,0.239,1.31E-100,Yes,1.31E-100,AT3G54110,"7, 8, 9, 10, 11, 12, 13"
1047,6.70E-105,0.942553264,0.288,0.169,1.38E-100,Yes,1.38E-100,AT4G38790,"9, 10, 13"
1048,9.66E-105,-0.675907399,0.532,0.645,1.98E-100,Yes,1.98E-100,AT1G78040,"3, 4, 7, 15, 16, 18"
1049,1.08E-104,0.806405489,0.464,0.352,2.21E-100,Yes,2.21E-100,AT2G04520,"8, 9, 10, 12, 13, 17, 18"
1050,1.21E-104,0.978596128,0.371,0.252,2.48E-100,Yes,2.48E-100,AT1G11480,"8, 9, 10, 11, 12, 13, 15, 18"
1051,1.35E-104,-0.971547418,0.353,0.494,2.76E-100,Yes,2.76E-100,AT3G02880,"0, 2, 6, 14"
1052,1.88E-104,-0.621519921,0.239,0.388,3.87E-100,Yes,3.87E-100,AT1G55490,"1, 4, 5"
1053,1.91E-104,0.979438817,0.448,0.345,3.93E-100,Yes,3.93E-100,AT4G11260,"8, 9, 10, 11, 12, 13"
1054,2.55E-104,-0.824154637,0.274,0.409,5.24E-100,Yes,5.24E-100,AT1G10960,"1, 4, 5, 11"
1055,2.55E-104,-0.819714136,0.217,0.354,5.24E-100,Yes,5.24E-100,AT4G02530,"1, 3, 4, 5"
1056,3.25E-104,1.219868781,0.386,0.28,6.68E-100,Yes,6.68E-100,AT5G53160,"11, 12, 13"
1057,3.26E-104,-0.603208268,0.464,0.613,6.71E-100,Yes,6.71E-100,AT2G32210,"2, 7, 9, 15, 16"
1058,4.10E-104,-0.581408582,0.55,0.638,8.42E-100,Yes,8.42E-100,AT1G74970,"1, 4, 5"
1059,5.14E-104,0.509821696,0.559,0.434,1.06E-99,Yes,1.06E-99,AT3G19010,"0, 6, 9, 10, 13"
1060,5.53E-104,-0.832323366,0.283,0.429,1.14E-99,Yes,1.14E-99,AT5G20250,"1, 2, 7, 16"
1061,7.72E-104,-0.737359344,0.247,0.385,1.59E-99,Yes,1.59E-99,AT4G14890,"1, 4, 5, 11"
1062,8.68E-104,-0.758389349,0.575,0.685,1.78E-99,Yes,1.78E-99,AT5G56980,"2, 3, 14"
1063,1.24E-103,1.139466558,0.262,0.146,2.54E-99,Yes,2.54E-99,AT5G28830,"7, 9, 10, 13, 16, 18"
1064,2.09E-103,-0.734813448,0.587,0.713,4.30E-99,Yes,4.30E-99,AT2G01180,"0, 2, 3, 6, 14"
1065,2.97E-103,0.485099073,0.695,0.637,6.10E-99,No,6.10E-99,AT1G76200,"7, 9, 10, 11, 13, 18"
1066,3.02E-103,-0.776572285,0.277,0.419,6.20E-99,Yes,6.20E-99,AT5G03940,"1, 3, 4, 5"
1067,4.10E-103,1.125348659,0.348,0.233,8.42E-99,Yes,8.42E-99,AT1G80230,"7, 8, 9, 10, 11, 12, 13, 18"
1068,4.89E-103,0.870642624,0.369,0.246,1.00E-98,Yes,1.00E-98,AT1G58030,"6, 8, 9, 10, 12, 13, 14, 18"
1069,6.96E-103,1.326839082,0.34,0.226,1.43E-98,Yes,1.43E-98,AT2G46510,"6, 7, 9, 11, 12, 13, 16, 18"
1070,1.28E-102,1.037742246,0.422,0.317,2.62E-98,Yes,2.62E-98,AT1G20050,"11, 12, 13"
1071,1.57E-102,0.511447466,0.509,0.346,3.23E-98,Yes,3.23E-98,AT4G15610,"0, 3, 6, 9, 10, 14"
1072,1.67E-102,-0.641370936,0.438,0.558,3.43E-98,Yes,3.43E-98,AT5G47190,"1, 4, 5"
1073,1.73E-102,1.221800939,0.344,0.232,3.56E-98,Yes,3.56E-98,AT1G66680,"8, 9, 10, 11, 12, 13, 18"
1074,2.78E-102,-0.673574748,0.282,0.421,5.71E-98,Yes,5.71E-98,AT4G24750,"1, 2, 4, 5"
1075,2.80E-102,-0.663250519,0.397,0.538,5.75E-98,Yes,5.75E-98,AT3G50820,"1, 3, 4, 5"
1076,3.62E-102,-0.723583652,0.266,0.407,7.44E-98,Yes,7.44E-98,AT4G39040,"1, 4, 5, 7"
1077,4.02E-102,0.892212656,0.511,0.421,8.26E-98,Yes,8.26E-98,AT1G02140,"9, 10, 11, 12, 13, 18"
1078,4.15E-102,-0.624140634,0.36,0.509,8.53E-98,Yes,8.53E-98,AT5G50950,"1, 3, 4, 8"
1079,4.94E-102,0.91748403,0.495,0.401,1.01E-97,Yes,1.01E-97,AT2G16930,"8, 9, 10, 11, 12, 13"
1080,6.18E-102,0.902565937,0.426,0.312,1.27E-97,Yes,1.27E-97,AT3G02090,"6, 8, 9, 10, 12, 13"
1081,1.14E-101,-0.76106089,0.306,0.443,2.35E-97,Yes,2.35E-97,AT1G18730,"1, 3, 4, 5, 11"
1082,1.43E-101,-0.880866679,0.271,0.408,2.94E-97,Yes,2.94E-97,AT1G48330,"0, 2, 3, 5, 7, 14"
1083,1.56E-101,-0.926280255,0.203,0.337,3.20E-97,Yes,3.20E-97,AT1G69900,"2, 3, 4, 7, 14, 17"
1084,1.57E-101,-1.173731744,0.158,0.279,3.22E-97,Yes,3.22E-97,AT2G30620,"1, 4, 5, 18"
1085,1.99E-101,-0.659664587,0.376,0.511,4.09E-97,Yes,4.09E-97,AT5G16400,"1, 4, 5"
1086,2.04E-101,1.037902525,0.415,0.306,4.19E-97,Yes,4.19E-97,AT1G10865,"7, 9, 10, 12, 13, 18"
1087,2.23E-101,1.145188643,0.29,0.174,4.58E-97,Yes,4.58E-97,AT5G12190,"9, 10, 11, 12, 13, 18"
1088,2.72E-101,-0.72286618,0.235,0.374,5.58E-97,Yes,5.58E-97,AT5G27560,"1, 2, 4, 5"
1089,3.24E-101,0.466217749,0.701,0.644,6.66E-97,No,6.66E-97,AT5G20900,"7, 9, 11, 12, 13, 18"
1090,3.31E-101,1.238317322,0.45,0.353,6.80E-97,Yes,6.80E-97,AT5G28050,"8, 9, 11, 12, 13"
1091,3.32E-101,0.653223492,0.574,0.485,6.82E-97,Yes,6.82E-97,AT2G35635,"7, 9, 10, 13, 15, 16, 18"
1092,8.33E-101,-0.460005055,0.839,0.862,1.71E-96,No,1.71E-96,AT4G02770,"1, 4, 5, 8, 11"
1093,9.10E-101,1.121235066,0.298,0.184,1.87E-96,Yes,1.87E-96,AT4G20330,"8, 9, 10, 11, 12, 13"
1094,9.12E-101,0.727727793,0.546,0.46,1.87E-96,Yes,1.87E-96,AT1G27530,"8, 9, 10, 11, 12, 13, 15"
1095,9.64E-101,1.056289931,0.316,0.201,1.98E-96,Yes,1.98E-96,AT3G25070,"8, 9, 10, 12, 13"
1096,1.12E-100,0.805005848,0.388,0.271,2.29E-96,Yes,2.29E-96,AT1G21900,"6, 9, 10, 13, 14, 18"
1097,1.43E-100,-0.717491419,0.232,0.368,2.95E-96,Yes,2.95E-96,AT5G35360,"4, 5, 7"
1098,1.69E-100,0.435479428,0.728,0.634,3.47E-96,No,3.47E-96,AT1G69410,"0, 2, 9, 10, 12, 13, 15, 16"
1099,1.73E-100,0.465857301,0.734,0.654,3.55E-96,No,3.55E-96,AT5G19510,"4, 5, 9, 11, 12, 13, 18"
1100,3.21E-100,1.324272723,0.295,0.184,6.59E-96,Yes,6.59E-96,AT2G42390,"9, 11, 12, 13"
1101,3.33E-100,1.412486349,0.258,0.149,6.85E-96,Yes,6.85E-96,AT2G47510,"9, 10, 11, 12, 13, 17"
1102,5.26E-100,-0.9353902,0.148,0.27,1.08E-95,Yes,1.08E-95,AT1G62780,"4, 5"
1103,7.51E-100,0.54908972,0.646,0.573,1.54E-95,Yes,1.54E-95,AT3G52880,"8, 9, 10, 13, 18"
1104,9.07E-100,1.115494769,0.381,0.272,1.86E-95,Yes,1.86E-95,AT4G03030,"6, 9, 11, 12, 13"
1105,1.04E-99,0.565349769,0.648,0.591,2.13E-95,Yes,2.13E-95,AT1G11650,"8, 9, 10, 11, 12, 13, 17, 18"
1106,1.08E-99,0.904594729,0.323,0.205,2.21E-95,Yes,2.21E-95,AT4G36210,"6, 8, 9, 10, 13, 18"
1107,1.26E-99,-0.720788208,0.375,0.508,2.59E-95,Yes,2.59E-95,AT1G48030,"0, 1, 3"
1108,1.80E-99,1.190812559,0.252,0.142,3.70E-95,Yes,3.70E-95,AT3G52240,"9, 11, 12, 13"
1109,2.13E-99,0.663033528,0.582,0.502,4.38E-95,Yes,4.38E-95,AT1G29850,"9, 10, 11, 12, 13, 15, 16, 18"
1110,2.75E-99,-0.93872058,0.306,0.429,5.64E-95,Yes,5.64E-95,AT1G74450,"4, 5, 15, 17"
1111,2.75E-99,0.922591078,0.468,0.369,5.66E-95,Yes,5.66E-95,AT5G13780,"8, 9, 11, 12, 13, 16, 18"
1112,3.40E-99,0.754681906,0.566,0.48,6.98E-95,Yes,6.98E-95,AT1G72020,"7, 8, 9, 10, 11, 13"
1113,4.54E-99,1.119204347,0.367,0.255,9.32E-95,Yes,9.32E-95,AT1G53030,"8, 9, 10, 11, 12, 13"
1114,6.29E-99,1.42522538,0.251,0.143,1.29E-94,Yes,1.29E-94,AT2G43680,"9, 10, 13, 16, 17, 18"
1115,7.98E-99,1.124142935,0.343,0.23,1.64E-94,Yes,1.64E-94,AT3G14430,"6, 7, 8, 9, 10, 11, 13, 18"
1116,1.03E-98,0.443188318,0.734,0.675,2.12E-94,No,2.12E-94,AT5G19860,"3, 6, 11, 13, 18"
1117,1.76E-98,0.555466807,0.654,0.596,3.61E-94,Yes,3.61E-94,AT1G14400,"8, 9, 10, 11, 12, 13, 18"
1118,2.11E-98,-0.792680927,0.159,0.285,4.34E-94,Yes,4.34E-94,AT5G55220,"1, 4, 5"
1119,2.56E-98,-0.759542831,0.282,0.42,5.25E-94,Yes,5.25E-94,AT2G26900,"1, 3, 4, 5"
1120,2.77E-98,0.782898426,0.404,0.289,5.69E-94,Yes,5.69E-94,AT2G04690,"6, 11, 12, 13, 18"
1121,2.77E-98,1.3161602,0.298,0.189,5.69E-94,Yes,5.69E-94,AT3G58600,"6, 8, 9, 11, 12, 13, 17, 18"
1122,3.36E-98,0.614274804,0.651,0.587,6.90E-94,Yes,6.90E-94,AT4G20150,"7, 8, 9, 10, 11, 12, 13"
1123,3.70E-98,1.434294929,0.286,0.177,7.60E-94,Yes,7.60E-94,AT3G54826,"9, 10, 11, 12, 13"
1124,5.13E-98,-0.564977989,0.54,0.652,1.05E-93,Yes,1.05E-93,AT4G04640,"1, 4, 5, 11"
1125,5.43E-98,0.841584994,0.25,0.135,1.12E-93,Yes,1.12E-93,AT3G56200,10
1126,9.25E-98,-0.747821869,0.293,0.434,1.90E-93,Yes,1.90E-93,AT4G34131,"2, 3, 7, 16, 17"
1127,1.41E-97,0.993140229,0.393,0.283,2.90E-93,Yes,2.90E-93,AT2G33470,"8, 9, 10, 11, 12, 13, 18"
1128,1.66E-97,0.559240003,0.663,0.585,3.41E-93,Yes,3.41E-93,AT1G33120,"4, 5, 9, 10, 11, 13"
1129,1.91E-97,-0.544240379,0.599,0.676,3.93E-93,Yes,3.93E-93,AT3G63490,"1, 4, 5"
1130,2.06E-97,1.21067259,0.327,0.217,4.22E-93,Yes,4.22E-93,AT5G66250,"8, 9, 10, 11, 12, 13"
1131,3.36E-97,0.832317322,0.397,0.283,6.91E-93,Yes,6.91E-93,AT5G46630,"8, 9, 10, 12, 13"
1132,4.77E-97,-0.618704762,0.376,0.504,9.80E-93,Yes,9.80E-93,AT3G50685,"1, 4, 5, 11"
1133,5.17E-97,1.120496135,0.367,0.258,1.06E-92,Yes,1.06E-92,AT5G40770,"9, 10, 11, 12, 13, 15, 17, 18"
1134,5.39E-97,0.508850094,0.672,0.596,1.11E-92,Yes,1.11E-92,AT4G27500,"0, 6, 9, 10, 13, 18"
